potential	সম্ভাব্য
pother	শ্বাসরোধী ধোঁয়া, ধুলা বা মেঘ
potion	তরল ওষুধ, বিষ কিংবা ঐন্দ্রজালিক উপচারের এক মাত্রা
potluck	পটলাক হচ্ছে এমন ধরনের সমাবেশ যেখানে প্রতিটি ব্যক্তি বা কোনো গ্রুপের প্রতিটি সদস্য নিজের সামর্থ্য আর রুচিমাফিক খাবার আনেন এবং তারা সবাই মিলেমিশে খান
potpourri	বিবিধ দ্ৰব্যে প্রস্তুত ঝোল
potshred	(বিশেষত প্রত্নতত্ত্বে) মৃৎপাত্রের টুকরা
pottage	ঘন স্যুপ
potted	দ্ৰষ্টব্য pot2
potter 1	অবসন্নভাবে কাজ করা
potter 2	কুমোর
potty 1	গুরুত্বহীন
potty 2	শিশুর মূত্রত্যাগের পাত্র
pouch	কোমরবন্ধের সঙ্গে ঝুলিয়ে বা পকেটে রাখার ছোট থলে বা থলি
pouf, pouffe	গদি
poulard	noun
poulterer	গৃহপালিত পাখি এবং শিকার-করা পশুর কারবারি
poultice	বেদনার উপশমের জন্য নেকড়ায় লাগানো তিসি, সরিষা ইত্যাদির তপ্ত মণ্ড
midshipman 	নৌবাহিনীর নিম্নপদস্থ কর্মচারীবিশেষ
poultry	হাঁসমুরগি
pounce	ছোঁ মারা
pound 1	ওজনের একক
pound 2	(আগেকার দিনে ইতস্তত ভ্রাম্যমাণ গৃহপালিত পশুকে আটকে রাখার জন্য) খোঁয়াড়
midships 	amidships
pound 3	অনবরত ভারী গোলাবর্ষণ করা
midst 	মধ্যভাগ
midstream 	নদীর (উভয় তীর থেকে দূরবর্তী) মধ্যভাগ
poundage	পাউন্ড (£) প্ৰতি দেয় বা প্রাপ্য দস্তুরি বা পারিতোষিক (যেমন ৫ পেনি)
midsummer	উত্তরায়নান্ত বা কর্কটক্রান্তি (২১ জুনের কাছাকাছি সময়ে)
midway 	মধ্যে অবস্থিত
midweek 	সপ্তাহের মাঝামাঝি বা মধ্যভাগ (অর্থাৎ মঙ্গল, বুধ ও বৃহস্পতিবার, বিশেষ করে বুধবার)
midwife 	ধাত্রী
mien 	চেহারা
might 1	mav- এর past tense 
pounder	(সাধারণত যৌগশব্দে) নির্দিষ্ট পাউন্ড ওজনের বস্তু
pour	ঢালা
might 2	প্রবল ক্ষমতা
mighty 	পরাক্রমশালী
pout	অসন্তোষভরে ঠোঁট বাঁকানো/ফোলানো/ওলটানো
migraine 	প্রচণ্ড মাথাব্যথা
migrant 	বসবাসের উদ্দেশ্যে এক স্থান ত্যাগ করে অন্যত্র গমনকারী (বিশেষত পাখি)
migrate 	এক স্থান ত্যাগ করে অন্য স্থানে (বসবাসের উদ্দেশ্যে) চলে যাওয়া; বিদেশে বসবাসের উদ্দেশ্যে চলে যাওয়া
mikado 	(পূর্বে বিদেশে ব্যবহৃত) জাপান সম্রাটের আখ্যা।
mike 	(কথ্য) মাইক্রোফোন (microphone)-এর সংক্ষিপ্ত রূপ
Milad-un-Nabi	ইসলামধর্মের প্রবর্তক হজরত মুহম্মদ (স.) - এর জন্ম ও মৃত্যুদিবস উপলক্ষে আয়োজিত মুসলমানদের ধর্মীয় অনুষ্ঠান মিলাদ-উন নবী
milage 	mileage
milch	(গৃহপালিত স্তন্যপায়ী প্রাণী) দুগ্ধবর্তী
mild 	নরম
mildew 	গরম ও স্যাঁতসেঁতে আবহাওয়ায় গাছপালা, কাগজ, চামড়া প্রভৃতির গায়ে যে ক্ষয়কর ছত্রাক জন্মে
mile 	দূরত্বের পরিমাপবিশেষ
mileage 	মাইলের হিসেবে অতিক্রান্ত দূরত্ব
miler	(কথ্য) এক মাইলের দৌড়ে বিশেষ পারদর্শী দৌড়বিদ
milieu 	পরিবেশ
militant 	যুদ্ধের জন্য তৈরি
militarism 	সামরিক শক্তি ও সদ্‌গুণাবলির উপর আস্থা ও নির্ভরশীলতা
military 	সৈনিক বা সেনাবাহিনী সম্বন্ধীয়
militate 	(সাক্ষ্যপ্ৰমাণ, তথ্য ইত্যাদি) বিরুদ্ধে সক্রিয় হওয়া/কাজ করা
militia 	বেসামরিক বাহিনী, যার সদস্যরা সামরক প্রশিক্ষণপ্রাপ্ত হলেও নিয়মিত সেনাবাহিনীর অন্তর্ভুক্ত হয় না
milk 1	দুধ
milk 2	দুধ দোয়া
milky 	দুধের
mill 1	শস্যভাণ্ডারের কল বা কারখানা
mill 2	কলে গুঁড়া করা
millboard 	(বই বাঁধাইয়ের) মজবুত পিচবোর্ড
millennium	সহস্রাব্দ
millepede 	অসংখ্য পাওয়ালা কীটসদৃশ ক্ষুদ্র প্রাণিবিশেষ
poverty	দারিদ্র্য
miller 	বিশেষত পুরনো ধাঁচের বায়ু বা জলচালিত মিলের মালিক বা ভাড়াদার
millet 	উদ্ভিদ যা ৩-৪ ফুট লম্বা হয় ও ছোট ছোট দানাযুক্ত বড় আকারের শস্য উৎপাদন করে
milli 	(মেট্রিক পদ্ধতিতে) একসহস্রাংশ
milliard	একশত কোটি (১০০০,০০,০০,০০০) (America(n)= billion)
millibar 	বায়ুমণ্ডলের চাপের একক
milliner 	যে ব্যক্তি মহিলাদের টুপি তৈরি বিক্রি করে এবং টুপির জন্য ছাদ, ফিতা, ঝালর ইত্যাদি বেচে
